"id","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","call"
"ENSMUSG00000000340","Dbt",50.7250472434533,0.0669131550679194,0.544771096765767,0.122828019814513,0.902243285654526,0.998143876879503,"NS"
"ENSMUSG00000000346","Dazap2",6905.38071278661,-0.108496722653695,0.135108668617494,-0.803033023446185,0.421955647541163,0.985282955945107,"NS"
"ENSMUSG00000000355","Mcts1",174.461774585817,-0.0603862438549347,0.319773520879775,-0.188840663507089,0.850217700311401,0.998143876879503,"NS"
"ENSMUSG00000000365","Rnf17",38.9316062347642,-0.0323703639816685,0.578316087148106,-0.0559734800760928,0.955362933863699,0.998791764305985,"NS"
"ENSMUSG00000000374","Trappc10",4311.33502475876,-0.307784183143521,0.202870119535596,-1.51714892192153,0.129229088946355,0.832867857054387,"NS"
"ENSMUSG00000000378","Ccm2",998.173024872904,-0.179283074970057,0.234036763273203,-0.766046634992858,0.443648554179505,0.986031773058721,"NS"
"ENSMUSG00000000384","Tbrg4",1145.71362067106,-0.0942524456690737,0.221753911762912,-0.425031716102684,0.670813554373035,0.998143876879503,"NS"
"ENSMUSG00000000392","Fap",2.17607200420758,1.28915485984695,1.8050616106517,0.714188841111918,0.475110416107785,NA,"NS"
"ENSMUSG00000000399","Ndufa9",2404.89849428532,-0.233866595782011,0.20448633734566,-1.14367834456679,0.252757057461585,0.927659965279513,"NS"
"ENSMUSG00000000409","Lck",466.477577165191,0.0246901713711518,0.864094354761682,0.0285734668153936,0.977204773855409,0.998881406353763,"NS"
"ENSMUSG00000000411","Tssk3",11.3174053993572,-0.166862309547691,0.901887064467266,-0.185014638885251,0.853217553624196,0.998143876879503,"NS"
"ENSMUSG00000000416","Cttnbp2",52.7797508204179,-1.02703193932386,0.471585012829431,-2.1778298957421,0.0294187032869228,0.546001841885667,"NS"
"ENSMUSG00000000420","Galnt1",10477.0323271646,-0.486629746193098,0.167743329440685,-2.9010378404655,0.00371928961979862,0.242654284879072,"NS"
"ENSMUSG00000000439","Mkrn2",355.450155633323,0.254964872126592,0.186911650637227,1.36409298862513,0.172538301192227,0.884063900351477,"NS"
"ENSMUSG00000000441","Raf1",1346.30335749713,0.0820153291910725,0.150119148740552,0.546334893843675,0.584835754633295,0.998143876879503,"NS"
"ENSMUSG00000000486","Septin1",347.430500089734,-0.614322792192715,0.484657326215521,-1.26754050534982,0.204962089829209,0.907948641323831,"NS"
"ENSMUSG00000000489","Pdgfb",4.26372063936944,-0.917080358399896,2.07216357653249,-0.442571411246653,0.65807576713233,NA,"NS"
"ENSMUSG00000000532","Acvr1b",51.1645553614507,0.888406795750554,0.585881481138827,1.51635923706563,0.12942854045884,0.833019827376832,"NS"
"ENSMUSG00000000538","Tom1l2",280.0416282776,0.110534091138901,0.196967023362272,0.561180695387778,0.574674361689021,0.998143876879503,"NS"
"ENSMUSG00000000552","Zfp385a",36.5188070596112,-0.849814765319704,1.05693707651079,-0.804035343452187,0.421376563486908,0.985282955945107,"NS"
"ENSMUSG00000000555","Itga5",31.145107574524,-1.08101220815095,1.05800147803183,-1.02174924194051,0.306899598515525,0.952050265914473,"NS"
